product_id,name,display_name,category,subcategory,brand,price,image_url,has_image,view,cart,purchase,purchase_signal,views,cart_adds,total_orders,carts,purchases,unique_viewers,unique_cart_users,event_unique_buyers,order_unique_buyers,unique_buyers_raw,unique_cart_users_bounded,unique_buyers,sales_without_view_signal_flag,revenue,ordered_quantity,purchase_orders,view_to_cart_rate,cart_to_purchase_rate,view_to_purchase_rate,cart_abandon_rate,cart_rate,purchase_conversion_rate,cart_abandonment_rate,product_class,z_score,z_composite_score,priority_rank,rank_within_class_best,action_priority,conversion_rate,category_avg_conversion,category_median_conversion,category_avg_views,relative_conversion_vs_category,insufficient_views_flag,insufficient_purchases_flag,insufficient_cart_data_flag,confidence_level,insufficient_data_flag,low_visibility_flag,high_abandonment_flag,low_conversion_flag,low_engagement_flag,diagnostic_status_label,diagnostic_status_sub_label,diagnostic_reason_short,diagnostic_reason,rating,review_count,product_age_days,description_length,description_length_words,description_length_chars,number_of_images,total_sales_value,unique_order_count,avg_review_rating,total_views,total_cart_adds,total_event_purchases,analysis_start_date,analysis_end_date
187,عطر رجالي عودي - اصدار خاص,عطر رجالي عودي - اصدار خاص,الجمال والعنايه,unknown_subcategory,افينو,521.01,,False,10,2,0,22,10,2,0,2,10,10,2.0,0.0,22,22.0,2.0,10.0,False,12504.24,24,22,0.2,0.0,0.0,1.0,0.2,2.2,1.0,Moderate,-0.43484958799973505,-0.43484958799973505,161.0,161.0,161.0,0.0,6.768778422340422,2.8,19.580645161290324,0.3250217192424083,False,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,4.5,0,1224.0,77,14,77,5,12504.24,22,4.5,10,2,0,2024-01-01,2024-12-30
121,حذاء رياضي مريح - اصدار خاص,حذاء رياضي مريح - اصدار خاص,الازياء والملابس,unknown_subcategory,زارا,279.43,,False,6,2,0,24,6,2,0,2,6,6,2.0,0.0,24,24.0,2.0,6.0,False,7824.04,28,24,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,4.0,1.0,Moderate,-0.44014725084885004,-0.44014725084885004,162.0,162.0,162.0,0.0,2.2844532741681975,2.3080357142857144,18.59375,1.7509659948971632,True,False,False,High,False,True,False,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,4.3,0,1123.0,76,13,76,4,7824.04,24,4.3,6,2,0,2024-01-01,2024-12-30
132,عطر رجالي عودي - اصدار خاص,عطر رجالي عودي - اصدار خاص,الجمال والعنايه,unknown_subcategory,ماك,284.92,,False,8,1,0,31,8,1,0,1,8,8,1.0,0.0,30,30.0,1.0,8.0,False,10257.12,36,31,0.125,0.0,0.0,1.0,0.125,3.875,1.0,Moderate,-0.4403329794911716,-0.4403329794911716,163.0,163.0,163.0,0.0,6.768778422340422,2.8,19.580645161290324,0.5724814373019691,True,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.5,0,1186.0,68,13,68,3,10257.12,31,3.5,8,1,0,2024-01-01,2024-12-30
84,كتاب الطبخ العربي التقليدي - اصدار خاص,كتاب الطبخ العربي التقليدي - اصدار خاص,الكتب والتعليم,unknown_subcategory,بنغوين,98.36,,False,5,1,0,29,5,1,0,1,5,5,1.0,0.0,28,28.0,1.0,5.0,False,2852.44,29,29,0.2,0.0,0.0,1.0,0.2,5.8,1.0,Moderate,-0.4422993514213933,-0.4422993514213933,164.0,164.0,164.0,0.0,3.3634956997365264,2.0833333333333335,23.17142857142857,1.724396436854173,True,False,False,High,False,True,False,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,4.4,0,1148.0,87,14,87,2,2852.44,29,4.4,5,1,0,2024-01-01,2024-12-30
90,شاشه 4K 27 انش - اصدار خاص,شاشه 4K 27 انش - اصدار خاص,الالكترونيات,unknown_subcategory,ال جي,2115.26,,False,10,1,0,23,10,1,0,1,10,10,1.0,0.0,23,23.0,1.0,10.0,False,52881.50000000001,25,23,0.1,0.0,0.0,1.0,0.1,2.3,1.0,Moderate,-0.4458109743601261,-0.4458109743601261,165.0,165.0,165.0,0.0,7.961233440029987,1.9,20.12121212121212,0.28889995718946493,False,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,5.0,0,1079.0,87,16,87,5,52881.50000000001,23,5.0,10,1,0,2024-01-01,2024-12-30
62,كتاب الطبخ العربي التقليدي - اصدار خاص,كتاب الطبخ العربي التقليدي - اصدار خاص,الكتب والتعليم,unknown_subcategory,بنغوين,122.09,,False,13,1,0,18,13,1,0,1,13,12,1.0,0.0,18,18.0,1.0,12.0,False,2441.8,20,18,0.07692307692307693,0.0,0.0,1.0,0.07692307692307693,1.5,1.0,Moderate,-0.4601829755603917,-0.4601829755603917,166.0,166.0,166.0,0.0,3.3634956997365264,2.0833333333333335,23.17142857142857,0.44596459573814823,False,False,False,High,False,False,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,2.8,0,1195.0,87,14,87,1,2441.8,18,2.8,13,1,0,2024-01-01,2024-12-30
43,دراجه هواييه جبليه,دراجه هواييه جبليه,الرياضه واللياقه,unknown_subcategory,نايكي,1574.27,,False,7,2,0,17,7,2,0,2,7,7,2.0,0.0,17,17.0,2.0,7.0,False,29911.13,19,17,0.2857142857142857,0.0,0.0,1.0,0.2857142857142857,2.4285714285714284,1.0,Moderate,-0.4614094528603355,-0.4614094528603355,167.0,167.0,167.0,0.0,8.50970943604373,2.1176470588235294,17.666666666666668,0.28538829049614434,True,False,False,High,False,True,True,False,True,متوسط,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,3.1,0,1243.0,72,12,72,5,29911.13,17,3.1,7,2,0,2024-01-01,2024-12-30
2,لابتوب الترا سليم,لابتوب الترا سليم,الالكترونيات,unknown_subcategory,شاومي,6856.93,,False,12,2,0,385,12,2,0,2,12,12,2.0,0.0,267,267.0,2.0,12.0,False,2969050.69,433,385,0.16666666666666666,0.0,0.0,1.0,0.16666666666666666,32.083333333333336,1.0,Strong,1.926085342831258,1.926085342831258,1.0,1.0,1.0,0.0,7.961233440029987,1.9,20.12121212121212,4.029945054997972,False,False,False,High,False,False,False,False,True,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,4.9,0,1122.0,75,13,75,2,2969050.69,385,4.9,12,2,0,2024-01-01,2024-12-30
1,هاتف ذكي برو ماكس,هاتف ذكي برو ماكس,الالكترونيات,unknown_subcategory,ابل,5429.43,,False,9,4,0,371,9,4,0,4,9,9,4.0,0.0,254,254.0,4.0,9.0,False,2188060.29,403,371,0.4444444444444444,0.0,0.0,1.0,0.4444444444444444,41.22222222222222,1.0,Strong,1.7793339426272898,1.7793339426272898,2.0,2.0,2.0,0.0,7.961233440029987,1.9,20.12121212121212,5.177868797936787,True,False,False,High,False,True,False,False,False,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,3.7,0,1239.0,70,12,70,4,2188060.29,371,3.7,9,4,0,2024-01-01,2024-12-30
48,حقيبه رياضيه جيم,حقيبه رياضيه جيم,الرياضه واللياقه,unknown_subcategory,هيد,377.48,,False,13,5,0,529,13,5,0,5,13,13,5.0,0.0,330,330.0,5.0,13.0,False,220825.80000000002,585,529,0.38461538461538464,0.0,0.0,1.0,0.38461538461538464,40.69230769230769,1.0,Strong,1.3399112478133008,1.3399112478133008,3.0,3.0,3.0,0.0,8.50970943604373,2.1176470588235294,17.666666666666668,4.7818680529738575,False,False,False,High,False,False,False,False,False,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,4.0,0,1180.0,67,11,67,3,220825.80000000002,529,4.0,13,5,0,2024-01-01,2024-12-30
42,لباس رياضي ضاغط,لباس رياضي ضاغط,الرياضه واللياقه,unknown_subcategory,ريبوك,162.27,,False,14,8,0,527,14,8,0,8,14,14,8.0,0.0,333,333.0,8.0,14.0,False,92331.63,569,527,0.5714285714285714,0.0,0.0,1.0,0.5714285714285714,37.642857142857146,1.0,Strong,1.3340161523930298,1.3340161523930298,4.0,4.0,4.0,0.0,8.50970943604373,2.1176470588235294,17.666666666666668,4.4235185026902375,False,False,False,High,False,False,False,False,False,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,3.1,0,1192.0,69,12,69,7,92331.63,527,3.1,14,8,0,2024-01-01,2024-12-30
10,شاحن لاسلكي سريع,شاحن لاسلكي سريع,الالكترونيات,unknown_subcategory,سامسونج,96.42,,False,8,0,0,261,8,0,0,0,8,8,0.0,0.0,196,196.0,0.0,8.0,False,27865.38,289,261,0.0,,0.0,0.0,0.0,32.625,,Strong,1.2805966119764192,1.2805966119764192,5.0,5.0,5.0,0.0,7.961233440029987,1.9,20.12121212121212,4.097983088394041,True,False,True,High,False,True,False,False,True,قوي,ظهور أقل من المطلوب,مشاهدات أقل من المطلوب,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,4.0,0,1117.0,74,13,74,5,27865.38,261,4.0,8,0,0,2024-01-01,2024-12-30
51,كتاب تعلم البرمجه بالعربيه,كتاب تعلم البرمجه بالعربيه,الكتب والتعليم,unknown_subcategory,دار قرطبه,66.67,,False,55,18,0,398,55,18,0,18,55,52,18.0,0.0,274,274.0,18.0,52.0,False,28868.11,433,398,0.32727272727272727,0.0,0.0,1.0,0.32727272727272727,7.653846153846154,1.0,Strong,1.2564703826443557,1.2564703826443557,6.0,6.0,6.0,0.0,3.3634956997365264,2.0833333333333335,23.17142857142857,2.275562937227987,False,False,False,High,False,False,False,False,False,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,4.2,0,1190.0,66,10,66,4,28868.11,398,4.2,55,18,0,2024-01-01,2024-12-30
3,سماعات لاسلكيه,سماعات لاسلكيه,الالكترونيات,unknown_subcategory,سامسونج,182.88,,False,12,3,0,498,12,3,0,3,12,11,3.0,0.0,311,311.0,3.0,11.0,False,100584.0,550,498,0.25,0.0,0.0,1.0,0.25,45.27272727272727,1.0,Strong,1.2442129507867867,1.2442129507867867,7.0,7.0,7.0,0.0,7.961233440029987,1.9,20.12121212121212,5.686647378670101,False,False,False,High,False,False,False,False,True,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,3.7,0,1141.0,75,11,75,8,100584.0,498,3.7,12,3,0,2024-01-01,2024-12-30
6,شاشه 4K 27 انش,شاشه 4K 27 انش,الالكترونيات,unknown_subcategory,ابل,2618.75,,False,24,8,1,294,24,8,1,8,24,24,8.0,1.0,224,224.0,8.0,24.0,False,838000.0,320,294,0.3333333333333333,0.125,0.041666666666666664,0.875,0.3333333333333333,12.25,0.875,Strong,1.1845195157373944,1.1845195157373944,8.0,8.0,8.0,0.041666666666666664,7.961233440029987,1.9,20.12121212121212,1.5387062937264981,False,False,False,High,False,False,False,False,False,قوي,أداء مستقر,أداء متماسك,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,3.1,0,1097.0,75,13,75,4,838000.0,294,3.1,24,8,1,2024-01-01,2024-12-30
34,طقم مكياج احترافي,طقم مكياج احترافي,الجمال والعنايه,unknown_subcategory,بالمر,269.1,,False,39,16,0,387,39,16,0,16,39,37,15.0,0.0,276,276.0,15.0,37.0,False,115443.90000000001,429,387,0.41025641025641024,0.0,0.0,1.0,0.41025641025641024,10.45945945945946,1.0,Strong,1.1066094937124322,1.1066094937124322,9.0,9.0,9.0,0.0,6.768778422340422,2.8,19.580645161290324,1.5452506799362655,False,False,False,High,False,False,False,False,False,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,3.0,0,1095.0,59,10,59,3,115443.90000000001,387,3.0,39,16,0,2024-01-01,2024-12-30
25,ماكينه قهوه اسبريسو,ماكينه قهوه اسبريسو,المنزل والمطبخ,unknown_subcategory,هايسنس,958.76,,False,14,2,0,396,14,2,0,2,14,13,2.0,0.0,275,275.0,2.0,13.0,False,418019.36,436,396,0.14285714285714285,0.0,0.0,1.0,0.14285714285714285,30.46153846153846,1.0,Strong,0.9216265180801623,0.9216265180801623,10.0,10.0,10.0,0.0,4.391284662352632,1.9285714285714286,21.805555555555557,6.936817082866744,False,False,False,High,False,False,False,False,True,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,3.7,0,1110.0,63,9,63,4,418019.36,396,3.7,14,2,0,2024-01-01,2024-12-30
46,حصيره يوغا مضاده للانزلاق,حصيره يوغا مضاده للانزلاق,الرياضه واللياقه,unknown_subcategory,اندر ارمور,121.09,,False,11,1,0,413,11,1,0,1,11,11,1.0,0.0,289,289.0,1.0,11.0,False,54127.23,447,413,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091,37.54545454545455,1.0,Strong,0.8698127681110167,0.8698127681110167,11.0,11.0,11.0,0.0,8.50970943604373,2.1176470588235294,17.666666666666668,4.412072448258574,False,False,False,High,False,True,False,False,True,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,4.0,0,1163.0,81,12,81,2,54127.23,413,4.0,11,1,0,2024-01-01,2024-12-30
47,اوزان حديد طقم 20 كيلو,اوزان حديد طقم 20 كيلو,الرياضه واللياقه,unknown_subcategory,ريبوك,691.19,,False,12,5,0,335,12,5,0,5,12,11,4.0,0.0,249,249.0,4.0,11.0,False,255049.11000000002,369,335,0.4166666666666667,0.0,0.0,1.0,0.4166666666666667,30.454545454545453,1.0,Strong,0.8195909974003842,0.8195909974003842,12.0,12.0,12.0,0.0,8.50970943604373,2.1176470588235294,17.666666666666668,3.5787996856334674,False,False,False,High,False,False,False,False,False,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,3.2,0,1243.0,73,13,73,3,255049.11000000002,335,3.2,12,5,0,2024-01-01,2024-12-30
32,سيروم فيتامين سي,سيروم فيتامين سي,الجمال والعنايه,unknown_subcategory,بيوتانيا,182.43,,False,14,4,0,377,14,4,0,4,14,14,4.0,0.0,269,269.0,4.0,14.0,False,76255.74,418,377,0.2857142857142857,0.0,0.0,1.0,0.2857142857142857,26.928571428571427,1.0,Strong,0.7519564964747526,0.7519564964747526,13.0,13.0,13.0,0.0,6.768778422340422,2.8,19.580645161290324,3.978350264752854,False,False,False,High,False,False,False,False,False,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,4.7,0,1247.0,80,14,80,5,76255.74,377,4.7,14,4,0,2024-01-01,2024-12-30
4,ساعه ذكيه سبورت,ساعه ذكيه سبورت,الالكترونيات,unknown_subcategory,شاومي,1045.02,,False,8,3,0,271,8,3,0,3,8,8,3.0,0.0,199,199.0,3.0,8.0,False,308280.9,295,271,0.375,0.0,0.0,1.0,0.375,33.875,1.0,Strong,0.6852821362427259,0.6852821362427259,14.0,14.0,14.0,0.0,7.961233440029987,1.9,20.12121212121212,4.2549939346926635,True,False,False,High,False,True,False,False,True,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,4.6,0,1100.0,76,12,76,4,308280.9,271,4.6,8,3,0,2024-01-01,2024-12-30
41,حذاء جري احترافي,حذاء جري احترافي,الرياضه واللياقه,unknown_subcategory,هيد,708.68,,False,6,1,0,256,6,1,0,1,6,6,1.0,0.0,199,199.0,1.0,6.0,False,196304.36,277,256,0.16666666666666666,0.0,0.0,1.0,0.16666666666666666,42.666666666666664,1.0,Strong,0.6843582887314025,0.6843582887314025,15.0,15.0,15.0,0.0,8.50970943604373,2.1176470588235294,17.666666666666668,5.013880554598928,True,False,False,High,False,True,False,False,True,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,4.8,0,1129.0,67,11,67,7,196304.36,256,4.8,6,1,0,2024-01-01,2024-12-30
50,عداد خطوات ذكي,عداد خطوات ذكي,الرياضه واللياقه,unknown_subcategory,ريبوك,103.84,,False,8,1,0,300,8,1,0,1,8,8,1.0,0.0,238,238.0,1.0,8.0,False,33540.32,323,300,0.125,0.0,0.0,1.0,0.125,37.5,1.0,Strong,0.6291310459621049,0.6291310459621049,16.0,16.0,16.0,0.0,8.50970943604373,2.1176470588235294,17.666666666666668,4.406730956190464,True,False,False,High,False,True,False,False,True,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,3.2,0,1195.0,65,11,65,5,33540.32,300,3.2,8,1,0,2024-01-01,2024-12-30
33,مجموعه عنايه بالشعر,مجموعه عنايه بالشعر,الجمال والعنايه,unknown_subcategory,نيفيا,404.5,,False,17,7,0,296,17,7,0,7,17,17,7.0,0.0,231,231.0,7.0,17.0,False,128226.5,317,296,0.4117647058823529,0.0,0.0,1.0,0.4117647058823529,17.41176470588235,1.0,Strong,0.5838710702625806,0.5838710702625806,17.0,17.0,17.0,0.0,6.768778422340422,2.8,19.580645161290324,2.5723644089773487,False,False,False,High,False,False,False,False,False,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,4.2,0,1113.0,70,11,70,5,128226.5,296,4.2,17,7,0,2024-01-01,2024-12-30
26,طقم اواني طهي غرانيت,طقم اواني طهي غرانيت,المنزل والمطبخ,unknown_subcategory,بوش,547.5,,False,11,3,0,285,11,3,0,3,11,11,3.0,0.0,216,216.0,3.0,11.0,False,169725.0,310,285,0.2727272727272727,0.0,0.0,1.0,0.2727272727272727,25.90909090909091,1.0,Strong,0.5472163121054989,0.5472163121054989,18.0,18.0,18.0,0.0,4.391284662352632,1.9285714285714286,21.805555555555557,5.900116458223437,False,False,False,High,False,True,False,False,True,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,3.3,0,1120.0,70,14,70,2,169725.0,285,3.3,11,3,0,2024-01-01,2024-12-30
9,راوتر واي فاي 6,راوتر واي فاي 6,الالكترونيات,unknown_subcategory,شاومي,864.52,,False,13,5,0,268,13,5,0,5,13,13,5.0,0.0,212,212.0,5.0,13.0,False,247252.72,286,268,0.38461538461538464,0.0,0.0,1.0,0.38461538461538464,20.615384615384617,1.0,Strong,0.5368023310789325,0.5368023310789325,19.0,19.0,19.0,0.0,7.961233440029987,1.9,20.12121212121212,2.5894711881865087,False,False,False,High,False,False,False,False,False,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,3.1,0,1192.0,68,12,68,6,247252.72,268,3.1,13,5,0,2024-01-01,2024-12-30
56,دوره برمجه اكاديميه USB,دوره برمجه اكاديميه USB,الكتب والتعليم,unknown_subcategory,مكتبه جرير,327.69,,False,25,7,0,285,25,7,0,7,25,24,6.0,0.0,217,217.0,6.0,24.0,False,102566.97,313,285,0.28,0.0,0.0,1.0,0.28,11.875,1.0,Strong,0.5347428676601674,0.5347428676601674,20.0,20.0,20.0,0.0,3.3634956997365264,2.0833333333333335,23.17142857142857,3.5305530495936734,False,False,False,High,False,False,False,False,False,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,4.1,0,1243.0,72,11,72,6,102566.97,285,4.1,25,7,0,2024-01-01,2024-12-30
37,غسول وجه للبشره الحساسه,غسول وجه للبشره الحساسه,الجمال والعنايه,unknown_subcategory,ماك,113.29,,False,24,7,0,287,24,7,0,7,24,22,6.0,0.0,220,220.0,6.0,22.0,False,35346.48,312,287,0.2916666666666667,0.0,0.0,1.0,0.2916666666666667,13.045454545454545,1.0,Strong,0.5221733858970545,0.5221733858970545,21.0,21.0,21.0,0.0,6.768778422340422,2.8,19.580645161290324,1.9272982112101482,False,False,False,High,False,False,False,False,False,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,3.3,0,1228.0,74,12,74,7,35346.48,287,3.3,24,7,0,2024-01-01,2024-12-30
54,قاموس عربي انجليزي شامل,قاموس عربي انجليزي شامل,الكتب والتعليم,unknown_subcategory,نشر المعرفه,131.19,,False,17,5,0,292,17,5,0,5,17,16,5.0,0.0,227,227.0,5.0,16.0,False,41849.61,319,292,0.29411764705882354,0.0,0.0,1.0,0.29411764705882354,18.25,1.0,Strong,0.4955673480153479,0.4955673480153479,22.0,22.0,22.0,0.0,3.3634956997365264,2.0833333333333335,23.17142857142857,5.425902581480804,False,False,False,High,False,False,False,False,False,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,3.0,0,1209.0,71,12,71,3,41849.61,292,3.0,17,5,0,2024-01-01,2024-12-30
38,زيت ارغان طبيعي,زيت ارغان طبيعي,الجمال والعنايه,unknown_subcategory,ماك,325.54,,False,18,6,0,281,18,6,0,6,18,18,6.0,0.0,212,212.0,6.0,18.0,False,99615.24,306,281,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,15.61111111111111,1.0,Strong,0.49356242834577313,0.49356242834577313,23.0,23.0,23.0,0.0,6.768778422340422,2.8,19.580645161290324,2.3063409875534524,False,False,False,High,False,False,False,False,False,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,3.7,0,1125.0,66,11,66,8,99615.24,281,3.7,18,6,0,2024-01-01,2024-12-30
31,كريم مرطب SPF 50,كريم مرطب SPF 50,الجمال والعنايه,unknown_subcategory,دوف,118.65,,False,20,6,0,285,20,6,0,6,20,19,6.0,0.0,212,212.0,6.0,19.0,False,37374.75,315,285,0.3,0.0,0.0,1.0,0.3,15.0,1.0,Strong,0.4844522766011693,0.4844522766011693,24.0,24.0,24.0,0.0,6.768778422340422,2.8,19.580645161290324,2.2160571766527837,False,False,False,High,False,False,False,False,False,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,3.8,0,1153.0,67,12,67,3,37374.75,285,3.8,20,6,0,2024-01-01,2024-12-30
39,قناع وجه كولاجين,قناع وجه كولاجين,الجمال والعنايه,unknown_subcategory,ماك,51.31,,False,20,7,0,279,20,7,0,7,20,20,7.0,0.0,215,215.0,7.0,20.0,False,15906.1,310,279,0.35,0.0,0.0,1.0,0.35,13.95,1.0,Strong,0.4776640802449146,0.4776640802449146,25.0,25.0,25.0,0.0,6.768778422340422,2.8,19.580645161290324,2.0609331742870887,False,False,False,High,False,False,False,False,False,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,3.5,0,1221.0,80,14,80,6,15906.1,279,3.5,20,7,0,2024-01-01,2024-12-30
35,عطر نسايي زهري,عطر نسايي زهري,الجمال والعنايه,unknown_subcategory,افينو,790.82,,False,12,3,0,263,12,3,0,3,12,12,3.0,0.0,213,213.0,3.0,12.0,False,235664.36000000002,298,263,0.25,0.0,0.0,1.0,0.25,21.916666666666668,1.0,Strong,0.4749331836245466,0.4749331836245466,26.0,26.0,26.0,0.0,6.768778422340422,2.8,19.580645161290324,3.2379057636649007,False,False,False,High,False,False,False,False,True,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,4.8,0,1087.0,78,14,78,5,235664.36000000002,263,4.8,12,3,0,2024-01-01,2024-12-30
53,كتاب رياده الاعمال والنجاح,كتاب رياده الاعمال والنجاح,الكتب والتعليم,unknown_subcategory,بنغوين,95.99,,False,28,5,0,285,28,5,0,5,28,27,5.0,0.0,216,216.0,5.0,27.0,False,29084.969999999998,303,285,0.17857142857142858,0.0,0.0,1.0,0.17857142857142858,10.555555555555555,1.0,Strong,0.4502015313706505,0.4502015313706505,27.0,27.0,27.0,0.0,3.3634956997365264,2.0833333333333335,23.17142857142857,3.1382693774165986,False,False,False,High,False,False,False,False,False,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,4.3,0,1073.0,75,11,75,7,29084.969999999998,285,4.3,28,5,0,2024-01-01,2024-12-30
28,خلاط كهربايي متعدد الوظايف,خلاط كهربايي متعدد الوظايف,المنزل والمطبخ,unknown_subcategory,بوش,207.71,,False,13,4,0,271,13,4,0,4,13,13,4.0,0.0,208,208.0,4.0,13.0,False,60651.32,292,271,0.3076923076923077,0.0,0.0,1.0,0.3076923076923077,20.846153846153847,1.0,Strong,0.4413350578931101,0.4413350578931101,28.0,28.0,28.0,0.0,4.391284662352632,1.9285714285714286,21.805555555555557,4.747165225901232,False,False,False,High,False,False,False,False,False,قوي,انسحاب مرتفع بعد الإضافة للسلة,انسحاب مرتفع بعد الإضافة للسلة,المنتج يحقق أداء جيدًا مقارنة ببقية المنتجات.,3.2,0,1135.0,76,14,76,7,60651.32,271,3.2,13,4,0,2024-01-01,2024-12-30
